surah,ayah,source_slug,source_title,latin_iast,latin_ascii
2,286,fathul_majid,Fathul Majid Bengali translation,"āllāha sāmarthyare vāire kāuke dāẏitva dena nā. se yā bhāla kareche tā tāra kalyāṇe āsave evaṃ yā manda kareche tā tāra vipakṣe āsave. he āmādera rava! āmarā bhule gele athavā bhula karale pākar̤āo karavena nā. he āmādera rava! āmādera opara emana vojhā cāpiẏe devena nā yā āmādera pūrvavartīdera diẏechena. āra āmādera opara emana bhāra devena nā yā vahana karāra śakti āmādera nei. āmāderake mukti dāna karuna, kṣamā karuna evaṃ daẏā karuna. āpani āmādera abhibhāvaka. sutarāṃ āmāderake kāphiradera opara sāhāyya karuna.","allaha samarthyare vaire kauke dayitva dena na. se ya bhala kareche ta tara kalyane asave evam ya manda kareche ta tara vipakse asave. he amadera rava! amara bhule gele athava bhula karale pakarao karavena na. he amadera rava! amadera opara emana vojha capiye devena na ya amadera purvavartidera diyechena. ara amadera opara emana bhara devena na ya vahana karara sakti amadera nei. amaderake mukti dana karuna, ksama karuna evam daya karuna. apani amadera abhibhavaka. sutaram amaderake kaphiradera opara sahayya karuna."
3,1,rawai_al_bayan,Rawai Al Bayan Bengali translation,ālipha-lāma-mīma.,alipha-lama-mima.
3,1,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"ālipha, lāma, mīma.","alipha, lama, mima."
3,1,taisirul_quran,Taisirul Quran Bengali translation,ālipha-lāma-mīma.,alipha-lama-mima.
3,1,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"āliph-lāma-mīma,","aliph-lama-mima,"
3,1,fathul_majid,Fathul Majid Bengali translation,ālipha-lāma-mīma.,alipha-lama-mima.
3,2,rawai_al_bayan,Rawai Al Bayan Bengali translation,"āllāha, tini chār̤ā kona ilāha nei, tini cirañjīva, cirapratiṣṭhita dhāraka.","allaha, tini chara kona ilaha nei, tini ciranjiva, cirapratisthita dharaka."
3,2,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"āllāha chār̤ā konai ilāha (upāsya) nei, tini cirañjīva o nitya virājamāna.","allaha chara konai ilaha (upasya) nei, tini ciranjiva o nitya virajamana."
3,2,taisirul_quran,Taisirul Quran Bengali translation,"āllāha, tini chār̤ā satyikārera kona ilāha nei, tini cirañjīva sakalera rakṣaṇāvekṣaṇakārī.","allaha, tini chara satyikarera kona ilaha nei, tini ciranjiva sakalera raksanaveksanakari."
3,2,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"āllāh, tini vyatīta kono prakṛta ilāh nei, tini cirañjīva, sarvasattāra rakṣaka.","allah, tini vyatita kono prakrta ilah nei, tini ciranjiva, sarvasattara raksaka."
3,2,fathul_majid,Fathul Majid Bengali translation,"āllāha, tini vyatīta satya kona mā‘vūda nei. tini cirañjīva, cirasthāẏī.","allaha, tini vyatita satya kona ma‘vuda nei. tini ciranjiva, cirasthayi."
3,3,rawai_al_bayan,Rawai Al Bayan Bengali translation,"tini tomāra upara kitāva nāyila karechena yathāyathabhāve, era pūrve yā eseche tāra satyāẏanakārī hiseve evaṃ nāyila karechena tāorāta o inajīla.","tini tomara upara kitava nayila karechena yathayathabhave, era purve ya eseche tara satyayanakari hiseve evam nayila karechena taorata o inajila."
3,3,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"tini satyasaha tomāra prati grantha avatīrṇa karechena, yā pūrvavartī viṣaẏera satyatā pratipādanakārī. evaṃ era pūrve tāorāta o iñjīla avatīrṇa karechilena.","tini satyasaha tomara prati grantha avatirna karechena, ya purvavarti visayera satyata pratipadanakari. evam era purve taorata o injila avatirna karechilena."
3,3,taisirul_quran,Taisirul Quran Bengali translation,"tini satya sahakāre tomāra upara kitāva avatīrṇa karechena, yā pūrvatana kitāvera samarthaka evaṃ tini tāorāta o iñjīla avatīrṇa karechena .","tini satya sahakare tomara upara kitava avatirna karechena, ya purvatana kitavera samarthaka evam tini taorata o injila avatirna karechena ."
3,3,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"tini satyasaha āpanāra prati kitāva nāyila karechena, pūrve yā eseche tāra satyatā pratipannakārīrupe. āra tini nāyila karechilena tāorāta o iñjīla.","tini satyasaha apanara prati kitava nayila karechena, purve ya eseche tara satyata pratipannakarirupe. ara tini nayila karechilena taorata o injila."
3,3,fathul_majid,Fathul Majid Bengali translation,tini satyasaha tomāra opara kitāva nāyila karechena yā pūrvavartī kitāvera satyāẏanakārī. tini āro nāyila karechena tāorāta evaṃ iñjila.,tini satyasaha tomara opara kitava nayila karechena ya purvavarti kitavera satyayanakari. tini aro nayila karechena taorata evam injila.
3,4,rawai_al_bayan,Rawai Al Bayan Bengali translation,"itaḥpūrve mānuṣera janya hidāẏātasvarūpa. āra tini phurakāna nāyila karechena. niścaẏa yārā asvīkāra kare āllāhara āẏātasamūha, tādera janyai raẏeche kaṭhina āyāva. āra āllāha parākramaśālī, pratiśodhagrahaṇakārī.","itahpurve manusera janya hidayatasvarupa. ara tini phurakana nayila karechena. niscaya yara asvikara kare allahara ayatasamuha, tadera janyai rayeche kathina ayava. ara allaha parakramasali, pratisodhagrahanakari."
3,4,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"mānavamanḍalīra janya satpatha pradarśanera janya evaṃ tinii phurakāna avatīrṇa karechena. yārā āllāhara nidarśanāvalīra prati aviśvāsa kare niścaẏai tādera janya kaṭhora śāsti raẏeche evaṃ āllāha parākrānta, pratiśodha grahaṇakārī.","manavamandalira janya satpatha pradarsanera janya evam tinii phurakana avatirna karechena. yara allahara nidarsanavalira prati avisvasa kare niscayai tadera janya kathora sasti rayeche evam allaha parakranta, pratisodha grahanakari."
3,4,taisirul_quran,Taisirul Quran Bengali translation,"itopūrve mānavajātira patha pradarśanera janya; āra tini sei mānadanḍa nāyila karechena yā hākva o vātilera pārthakya dekhiẏe deẏa; niścaẏai yārā āllāhara āẏātera sāthe kuphurī kare, tādera janya kaṭhina śāsti raẏeche. āllāha mahāparākramaśālī, danḍadātā.","itopurve manavajatira patha pradarsanera janya; ara tini sei manadanda nayila karechena ya hakva o vatilera parthakya dekhiye deya; niscayai yara allahara ayatera sathe kuphuri kare, tadera janya kathina sasti rayeche. allaha mahaparakramasali, dandadata."
3,4,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"itopūrve mānuṣera janya hedāẏātasarūpa; āra tini phurakāna nāyila karechena. niścaẏa yārā āllāhra āẏātasamūhe kupharī kare tādera janya raẏeche kaṭhora śāsti. āra āllāh mahā-parākramaśālī, pratiśodha grahaṇakārī.","itopurve manusera janya hedayatasarupa; ara tini phurakana nayila karechena. niscaya yara allahra ayatasamuhe kuphari kare tadera janya rayeche kathora sasti. ara allah maha-parakramasali, pratisodha grahanakari."
3,4,fathul_majid,Fathul Majid Bengali translation,"itopūrve (e kitāvasamūha) mānuṣera patha pradarśanakārī hiseve; āra tini phurakāna nāyila karechena. niścaẏai yārā āllāhara āẏātake asvīkāra kare tādera janya kaṭhina śāsti raẏeche. āra āllāha parākramaśālī, pratiśodha grahaṇakārī.","itopurve (e kitavasamuha) manusera patha pradarsanakari hiseve; ara tini phurakana nayila karechena. niscayai yara allahara ayatake asvikara kare tadera janya kathina sasti rayeche. ara allaha parakramasali, pratisodha grahanakari."
3,5,rawai_al_bayan,Rawai Al Bayan Bengali translation,"niścaẏa āllāha, tā~ra nikaṭa gopana thāke nā kona kichu yamīne evaṃ nā āsamāne .","niscaya allaha, ta~ra nikata gopana thake na kona kichu yamine evam na asamane ."
3,5,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,niścaẏai āllāhara nikaṭa bhūmanḍala o nabhomanḍalera kona viṣaẏai lukāẏita nei.,niscayai allahara nikata bhumandala o nabhomandalera kona visayai lukayita nei.
3,5,taisirul_quran,Taisirul Quran Bengali translation,niścaẏai bhūmanḍalera o nabhomanḍalera kona jinisai āllāhara nikaṭa gopana thāke nā.,niscayai bhumandalera o nabhomandalera kona jinisai allahara nikata gopana thake na.
3,5,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"niścaẏa āllāh, āsamāna o yamīnera kono kichui tā~ra kāche gopana thāke nā.","niscaya allah, asamana o yaminera kono kichui ta~ra kache gopana thake na."
3,5,fathul_majid,Fathul Majid Bengali translation,niścaẏai āllāhara kāche ākāśa o pṛthivīra kichui gopana thāke nā.,niscayai allahara kache akasa o prthivira kichui gopana thake na.
3,6,rawai_al_bayan,Rawai Al Bayan Bengali translation,"tinii mātṛgarbhe tomāderake ākṛti dāna karena yebhāve tini cāna. tini chār̤ā kona (satya) ilāha nei; tini parākramaśālī, prajñāmaẏa.","tinii matrgarbhe tomaderake akrti dana karena yebhave tini cana. tini chara kona (satya) ilaha nei; tini parakramasali, prajnamaya."
3,6,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"tinii svīẏa icchānuyāẏī jarāẏura madhye tomādera ākṛti gaṭhana karechena. tini vyatīta anya konai upāsya nei, tini parākrāntaśālī, vijñānamaẏa .","tinii sviya icchanuyayi jarayura madhye tomadera akrti gathana karechena. tini vyatita anya konai upasya nei, tini parakrantasali, vijnanamaya ."
3,6,taisirul_quran,Taisirul Quran Bengali translation,"tinii tomāderake māẏera peṭe yebhāve icche ākṛti dena, tini chār̤ā satyikārera kona ilāha nei, tini mahāśaktimāna o prajñāśīla.","tinii tomaderake mayera pete yebhave icche akrti dena, tini chara satyikarera kona ilaha nei, tini mahasaktimana o prajnasila."
3,6,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"tinii mātṛgarbhe yebhāve icche tomādera ākṛti gaṭhana karena. tini chār̤ā anya kono satya ilāh nei; (tini) pravala parākramaśālī, prajñāmaẏa.","tinii matrgarbhe yebhave icche tomadera akrti gathana karena. tini chara anya kono satya ilah nei; (tini) pravala parakramasali, prajnamaya."
3,6,fathul_majid,Fathul Majid Bengali translation,"tini sei sattvā yini mātṛgarbhe nija icchānuyāẏī tomādera ākṛti gaṭhana karena. tini vyatīta satya kona upāsya nei, tini parākramaśālī, prajñāmaẏa.","tini sei sattva yini matrgarbhe nija icchanuyayi tomadera akrti gathana karena. tini vyatita satya kona upasya nei, tini parakramasali, prajnamaya."
3,7,rawai_al_bayan,Rawai Al Bayan Bengali translation,"tinii tomāra upara kitāva nāyila karechena, tāra madhye āche muhakāma āẏātasamūha. segulo kitāvera mūla, āra anyagulo mutāśāvih. phale yādera antare raẏeche satyavimukha pravaṇatā, tārā phitanāra uddeśye evaṃ bhula vyākhyāra anusandhāne mutāśāvih āẏātagulora pechane lege thāke. athaca āllāha chār̤ā keu era vyākhyā jāne nā. āra yārā jñāne paripakka, tārā vale, āmarā egulora prati īmāna ānalāma, savagulo āmādera ravera pakṣa theke. āra viveka sampannarāi upadeśa grahaṇa kare.","tinii tomara upara kitava nayila karechena, tara madhye ache muhakama ayatasamuha. segulo kitavera mula, ara anyagulo mutasavih. phale yadera antare rayeche satyavimukha pravanata, tara phitanara uddesye evam bhula vyakhyara anusandhane mutasavih ayatagulora pechane lege thake. athaca allaha chara keu era vyakhya jane na. ara yara jnane paripakka, tara vale, amara egulora prati imana analama, savagulo amadera ravera paksa theke. ara viveka sampannarai upadesa grahana kare."
3,7,sheikh_mujibur_rahman,Sheikh Mujibur Rahman Bengali translation,"tinii tomāra prati grantha avatīrṇa karechena yāte suspaṣṭa āẏātasamūha raẏeche - oguli granthera jananī svarūpa evaṃ anyānya āẏātasamūha aspaṣṭa; ataeva yādera antare vakratā raẏeche, phalataḥ tārāi aśānti sṛṣṭi o vyākhyā viśleṣaṇera uddeśe aspaṣṭera anusaraṇa kare; evaṃ āllāha vyatīta ora artha kehai avagata naẏa, āra yārā jñāne supratiṣṭhita tārā valeḥ āmarā ote viśvāsa kari, samastai āmādera ravera nikaṭa hate samāgata evaṃ jñānavāna vyatīta kehai upadeśa grahaṇa karenā.","tinii tomara prati grantha avatirna karechena yate suspasta ayatasamuha rayeche - oguli granthera janani svarupa evam anyanya ayatasamuha aspasta; ataeva yadera antare vakrata rayeche, phalatah tarai asanti srsti o vyakhya vislesanera uddese aspastera anusarana kare; evam allaha vyatita ora artha kehai avagata naya, ara yara jnane supratisthita tara valeh amara ote visvasa kari, samastai amadera ravera nikata hate samagata evam jnanavana vyatita kehai upadesa grahana karena."
3,7,taisirul_quran,Taisirul Quran Bengali translation,"tinii tomāra upara emana kitāva nāyila karechena, yāra katipaẏa āẏāta maulika-suspaṣṭa arthavodhaka, egulo hala kitāvera mūla āra anyagulo puropuri spaṣṭa naẏa; kintu yādera antare vakratā āche, tārā golayoga sṛṣṭira uddeśye evaṃ bhula vyākhyāra uddeśye ukta āẏātagulora anusaraṇa kare yegulo puropuri spaṣṭa naẏa. mūlata: era marma āllāha chār̤ā keui jāne nā. yārā jñāne sugabhīra tārā vale ye, āmarā tāra upara īmāna enechi, e savakichui āmādera pratipālakera nikaṭa hate eseche, mūlataḥ jñānavāna vyaktirā chār̤ā keui nasīhata grahaṇa kare nā.","tinii tomara upara emana kitava nayila karechena, yara katipaya ayata maulika-suspasta arthavodhaka, egulo hala kitavera mula ara anyagulo puropuri spasta naya; kintu yadera antare vakrata ache, tara golayoga srstira uddesye evam bhula vyakhyara uddesye ukta ayatagulora anusarana kare yegulo puropuri spasta naya. mulata: era marma allaha chara keui jane na. yara jnane sugabhira tara vale ye, amara tara upara imana enechi, e savakichui amadera pratipalakera nikata hate eseche, mulatah jnanavana vyaktira chara keui nasihata grahana kare na."
3,7,dr_abu_bakr_muhammad_zakaria,Dr. Abu Bakr Muhammad Zakaria Bengali translation,"tinii āpanāra prati ei kitāva nāyila karechena yāra kichu āẏāta ‘muhkāma’, egulo kitāvera mūla; āra anyagulo ‘mutāśāvih’. sutarāṃ yādera antare vakratā raẏeche śudhu tārāi phetnā evaṃ bhula vyākhyāra uddeśye mutāśāvihātera anusaraṇa kare. athaca āllāh chār̤ā anya keu era vyākhyā jāne nā. āra yārā jñāne sugabhīra tārā vale, ‘āmarā egulote īmāna rākhi, savai āmādera ravera kācha theke eseche’; evaṃ jñāna-vuddhisampanna lokerā chār̤ā āra keu upadeśa grahaṇa kare nā.","tinii apanara prati ei kitava nayila karechena yara kichu ayata ‘muhkama’, egulo kitavera mula; ara anyagulo ‘mutasavih’. sutaram yadera antare vakrata rayeche sudhu tarai phetna evam bhula vyakhyara uddesye mutasavihatera anusarana kare. athaca allah chara anya keu era vyakhya jane na. ara yara jnane sugabhira tara vale, ‘amara egulote imana rakhi, savai amadera ravera kacha theke eseche’; evam jnana-vuddhisampanna lokera chara ara keu upadesa grahana kare na."
3,7,fathul_majid,Fathul Majid Bengali translation,"tinii tomāra opara kitāva nāyila karechena. era madhye kataka āẏāta raẏeche muhakāma, eguloi kitāvera mūla; āra anyagulo mutāśāviha. yādera antare vakratā raẏeche tārā phetanā evaṃ apavyākhyā tālāśera uddeśye mutāśāvihātera anusaraṇa kare; athaca egulora saṭhika vyākhyā āllāha chār̤ā keu jānena nā. āra yārā gabhīra jñānera adhikārī tārā vale, āmarā egulote īmāna enechi, savai āmādera ravera pakṣa theke. āra vuddhimāna chār̤ā keu upadeśa grahaṇa kare nā.","tinii tomara opara kitava nayila karechena. era madhye kataka ayata rayeche muhakama, eguloi kitavera mula; ara anyagulo mutasaviha. yadera antare vakrata rayeche tara phetana evam apavyakhya talasera uddesye mutasavihatera anusarana kare; athaca egulora sathika vyakhya allaha chara keu janena na. ara yara gabhira jnanera adhikari tara vale, amara egulote imana enechi, savai amadera ravera paksa theke. ara vuddhimana chara keu upadesa grahana kare na."
