surah,ayah,latin_iast,latin_ascii
7,29,"vala, ‘āmāra pratipālaka nyāẏaparāẏaṇatāra nirdeśa diẏechena’, āra pratyeka salāte tomādera lakṣya o manoyogake (tā~ra prati) nivaddha kara, tā~ra ānugatye viśuddha-citta haẏe tā~ke ḍāka. yebhāve tomāderake prathame sṛṣṭi karā haẏeche (tomādera mṛtyura para āvāra jīvita haẏe) sebhāvei tomarā phire āsave.","vala, ‘amara pratipalaka nyayaparayanatara nirdesa diyechena’, ara pratyeka salate tomadera laksya o manoyogake (ta~ra prati) nivaddha kara, ta~ra anugatye visuddha-citta haye ta~ke daka. yebhave tomaderake prathame srsti kara hayeche (tomadera mrtyura para avara jivita haye) sebhavei tomara phire asave."
7,30,"ekadalake tini saṭhika patha dekhiẏechena, āra anya dalera prati gomarāhī nirdhārita haẏeche, tārā āllāhake vāda diẏe śaẏatvānaderake tādera abhibhāvaka kare niẏeche āra mane karache ye tārā saṭhika pathe āche.","ekadalake tini sathika patha dekhiyechena, ara anya dalera prati gomarahi nirdharita hayeche, tara allahake vada diye sayatvanaderake tadera abhibhavaka kare niyeche ara mane karache ye tara sathika pathe ache."
7,31,"he ādāma santāna! pratyeka salātera samaẏa tomarā sājasajjā grahaṇa kara, āra khāo, pāna kara kintu apacaẏa karo nā, avaśyai tini apacaẏakārīderake pachanda karena nā.","he adama santana! pratyeka salatera samaya tomara sajasajja grahana kara, ara khao, pana kara kintu apacaya karo na, avasyai tini apacayakariderake pachanda karena na."
7,32,"vala, ‘ye sava saundarya-śobhāmanḍita vastu o pavitra jīvikā tini tā~ra vāndādera janya sṛṣṭi karechena ke tā hārāma karala’? vala, ‘se sava hacche īmānadāradera janya duniẏāra jīvane viśeṣataḥ kviẏāmātera dine. ebhāve āmi jñānī sampradāẏera janya nidarśanasamūha viśadabhāve vivṛta kari.’","vala, ‘ye sava saundarya-sobhamandita vastu o pavitra jivika tini ta~ra vandadera janya srsti karechena ke ta harama karala’y vala, ‘se sava hacche imanadaradera janya duniyara jivane visesatah kviyamatera dine. ebhave ami jnani sampradayera janya nidarsanasamuha visadabhave vivrta kari.’"
7,33,"vala, ‘āmāra pratipālaka avaśyai prakāśya o gopana aślīlatā, pāpa, anyāẏa, virodhitā, āllāhara aṃśīdāra sthira karā ye vyāpāre tini kona pramāṇa nāyila karenani, āra āllāha samparke tomādera ajñatāprasūta kathāvārtā niṣiddha kare diẏechena.","vala, ‘amara pratipalaka avasyai prakasya o gopana aslilata, papa, anyaya, virodhita, allahara amsidara sthira kara ye vyapare tini kona pramana nayila karenani, ara allaha samparke tomadera ajnataprasuta kathavarta nisiddha kare diyechena."
7,34,pratiṭi jātira janya samaẏa nirdhārita āche. tādera nirdhārita samaẏa yakhana ese yāve takhana eka muhūrtakāla paścāt-agra have nā.,pratiti jatira janya samaya nirdharita ache. tadera nirdharita samaya yakhana ese yave takhana eka muhurtakala pascat-agra have na.
7,35,"he ādāma santāna! tomādera kāche tomāderai madhye theke yakhana rasūlagaṇa āse yārā tomādera kāche āmāra āẏātaguloke viśadabhāve vyākhyā kare, takhana yārā tākaoẏā avalamvana kare āra nijederake saṃśodhana kare neẏa, tādera kona bhaẏa nei, tārā cintita have nā.","he adama santana! tomadera kache tomaderai madhye theke yakhana rasulagana ase yara tomadera kache amara ayataguloke visadabhave vyakhya kare, takhana yara takaoya avalamvana kare ara nijederake samsodhana kare neya, tadera kona bhaya nei, tara cintita have na."
7,36,"āra yārā āmāra āẏātaguloke asvīkāra karave āra segulora vyāpāre auddhatya dekhāve, tārāi hala jāhānnāmera vāsindā, tāte tārā cirakāla thākave.","ara yara amara ayataguloke asvikara karave ara segulora vyapare auddhatya dekhave, tarai hala jahannamera vasinda, tate tara cirakala thakave."
7,37,"tāttheke var̤a yālima āra ke āche ye āllāha samparke mithye racanā kare athavā tā~ra āẏātaguloke asvīkāra kare? kitāve likhita (duniẏāte tādera janya) nirdiṣṭa aṃśa tādera kāche pau~chave, ye paryanta nā āmāra prerita phereśatā tādera jāna kavaja karāra janya tādera kāche āsave. tārā (arthāt phereśatārā) jijñesa karave, ‘āllāha chār̤ā yāderake tomarā āhavāna karate tārā kothāẏa’? tārā valave, ‘tārā āmādera theke udhāo haẏe geche’ āra tārā nijedera viruddhe sākṣya dive ye tārā kāphira chila.","tattheke vara yalima ara ke ache ye allaha samparke mithye racana kare athava ta~ra ayataguloke asvikara karey kitave likhita (duniyate tadera janya) nirdista amsa tadera kache pau~chave, ye paryanta na amara prerita pheresata tadera jana kavaja karara janya tadera kache asave. tara (arthat pheresatara) jijnesa karave, ‘allaha chara yaderake tomara ahavana karate tara kothaya’y tara valave, ‘tara amadera theke udhao haye geche’ ara tara nijedera viruddhe saksya dive ye tara kaphira chila."
7,38,"āllāha valavena, ‘tomādera āge jvina o mānuṣera madhye yārā jāhānnāme praveśa kareche, tādera mājhe praveśa kara.’ yakhanai ekaṭi dala praveśa karave, takhana tārā anyadalake abhisampāta karave. avaśeṣe savāi yakhana tāra bhitara ekatrita have, takhana pratyekaṭi paravartī dala āgera dala samparke valave, ‘he āmādera pratipālaka! orāi āmāderake pathabhraṣṭa kareche, kājei oderake āgune dviguṇa śāsti dāo.’ āllāha valavena, ‘pratyekera śāsti dviguṇa karā haẏeche (nijerā pathabhraṣṭa haoẏāra janya evaṃ anyadera pathabhraṣṭa karāra janya) kintu tomarā jāna nā.’","allaha valavena, ‘tomadera age jvina o manusera madhye yara jahanname pravesa kareche, tadera majhe pravesa kara.’ yakhanai ekati dala pravesa karave, takhana tara anyadalake abhisampata karave. avasese savai yakhana tara bhitara ekatrita have, takhana pratyekati paravarti dala agera dala samparke valave, ‘he amadera pratipalaka! orai amaderake pathabhrasta kareche, kajei oderake agune dviguna sasti dao.’ allaha valavena, ‘pratyekera sasti dviguna kara hayeche (nijera pathabhrasta haoyara janya evam anyadera pathabhrasta karara janya) kintu tomara jana na.’"
7,39,"tādera pūrvavartī dala (āgera jenāreśana) paravartī dalake (parera jenāreśanake) valave, ‘āmādera ceẏe tomādera veśi kona maryādā nei, kājei tomādera kṛtakarmera janya śāstio svāda grahaṇa kara.’","tadera purvavarti dala (agera jenaresana) paravarti dalake (parera jenaresanake) valave, ‘amadera ceye tomadera vesi kona maryada nei, kajei tomadera krtakarmera janya sastio svada grahana kara.’"
7,40,yārā āmāra āẏātaguloke asvīkāra kare āra e vyāpāre auddhatya prakāśa kare tādera janya ākāśera darajāgulo unmukta have nā āra tārā jānnāte praveśa karave nā-yatakṣaṇa nā sū~cera chidre uṭa praveśa kare. ebhāvei āmi aparādhīderake pratiphala diẏe thāki.,yara amara ayataguloke asvikara kare ara e vyapare auddhatya prakasa kare tadera janya akasera darajagulo unmukta have na ara tara jannate pravesa karave na-yataksana na su~cera chidre uta pravesa kare. ebhavei ami aparadhiderake pratiphala diye thaki.
7,41,"tādera janya have jāhānnāmera vichānā, āra upare bhā~jera para bhā~ja karā agnira ācchādana. āra ebhāvei āmi yālimaderake pratiphala diẏe thāki.","tadera janya have jahannamera vichana, ara upare bha~jera para bha~ja kara agnira acchadana. ara ebhavei ami yalimaderake pratiphala diye thaki."
7,42,"āra yārā īmāna āne āra satkāja kare- āmi kāro upara sādhyera atirikta dāẏitva cāpiẏe deinā- tārā have jānnātera adhivāsī, sekhāne tārā have sthāẏī.","ara yara imana ane ara satkaja kare- ami karo upara sadhyera atirikta dayitva capiye deina- tara have jannatera adhivasi, sekhane tara have sthayi."
7,43,"tādera antara theke hiṃsā-vidveṣa dūra kare deva, tādera pādadeśe nirjhariṇī pravāhita have, āra tārā valave, yāvatīẏa praśaṃsā āllāhara yini āmāderake e patha dekhiẏechena, āmarā kichutei patha petāma nā yadi nā āllāha āmāderake patha dekhātena. āmādera pratipālakera rasūlagaṇa prakṛta satya niẏei esechilena. tāderake āhavāna kare jānāno have- ‘tomarā (duniẏāte) ye ‘āmāla karate tāra phale tomarā e jānnātera uttarādhikārī haẏecha.’","tadera antara theke himsa-vidvesa dura kare deva, tadera padadese nirjharini pravahita have, ara tara valave, yavatiya prasamsa allahara yini amaderake e patha dekhiyechena, amara kichutei patha petama na yadi na allaha amaderake patha dekhatena. amadera pratipalakera rasulagana prakrta satya niyei esechilena. taderake ahavana kare janano have- ‘tomara (duniyate) ye ‘amala karate tara phale tomara e jannatera uttaradhikari hayecha.’"
7,44,"jānnātavāsīrā jāhānnāmavāsīderake samvodhana kare valave ye, ‘āmāderake āmādera pratipālaka ye oẏā‘dā diẏechilena tā āmarā ṭhika ṭhika peẏechi. āra tomarāo ki tomādera pratipālakera oẏā‘dā ṭhika mata peẏecha?’ tārā valave, ‘hā~’. takhana ekajana ghoṣaṇākārī tādera mājhe ghoṣaṇā karave ye, yālimadera upara āllāhara abhiśāpa","jannatavasira jahannamavasiderake samvodhana kare valave ye, ‘amaderake amadera pratipalaka ye oya‘da diyechilena ta amara thika thika peyechi. ara tomarao ki tomadera pratipalakera oya‘da thika mata peyechay’ tara valave, ‘ha~’. takhana ekajana ghosanakari tadera majhe ghosana karave ye, yalimadera upara allahara abhisapa"
7,45,"yārā āllāhara pathe vādhā sṛṣṭi kare āra tāke vā~kā karate cāẏa, āra tārā parakāla asvīkārakārī.","yara allahara pathe vadha srsti kare ara take va~ka karate caya, ara tara parakala asvikarakari."
7,46,"ubhaẏa dalera mājhe āche pardā āra ā‘rāphe (jānnāta o jāhānnāmera madhyavartī aṃśa) kichu loka thākave yārā pratyeka lokake tāra cihna dvārā cinate pārave (ye se jānnātera vāsindā nā jāhānnāmera). jānnātavāsīderake ḍeke tārā valave, ‘tomādera prati sālāma’. tārā (ā‘rāphavāsīrā) takhanao jānnāte praveśa kareni kintu tārā āśā karache.","ubhaya dalera majhe ache parda ara a‘raphe (jannata o jahannamera madhyavarti amsa) kichu loka thakave yara pratyeka lokake tara cihna dvara cinate parave (ye se jannatera vasinda na jahannamera). jannatavasiderake deke tara valave, ‘tomadera prati salama’. tara (a‘raphavasira) takhanao jannate pravesa kareni kintu tara asa karache."
7,47,"yakhana tādera dṛṣṭi agnivāsīdera dike ghuriẏe deẏā have takhana tārā valave, ‘he āmādera pratipālaka! āmāderake yālimadera saṅgī karo nā.’","yakhana tadera drsti agnivasidera dike ghuriye deya have takhana tara valave, ‘he amadera pratipalaka! amaderake yalimadera sangi karo na.’"
7,48,"ā‘rāphavāsīrā yāderake cihna dekhe cinate pārave tāderake ḍeke valave, ‘tomādera dalavala āra garva-ahaṅkāra kona kāje āsala nā.’","a‘raphavasira yaderake cihna dekhe cinate parave taderake deke valave, ‘tomadera dalavala ara garva-ahankara kona kaje asala na.’"
7,49,"erāi (arthāt jānnātavāsīrā) ki ai sava loka yādera vyāpāre tomarā śapatha kare valate ye āllāha tādera prati kona daẏā dekhāvena nā. (āja ederakei valā hala) tomarā jānnāte praveśa kara, tomādera kona bhaẏa nei, tomarā duḥkhitao have nā.","erai (arthat jannatavasira) ki ai sava loka yadera vyapare tomara sapatha kare valate ye allaha tadera prati kona daya dekhavena na. (aja ederakei vala hala) tomara jannate pravesa kara, tomadera kona bhaya nei, tomara duhkhitao have na."
7,50,"jāhānnāmīrā jānnātīdera ḍeke valave, ‘āmāderake kichu pāni ḍhele dāo kiṃvā āllāha tomāderake ye riyak diẏechena tāttheke kichu dāo.’ tārā valave, ‘āllāha e du’ṭo kāphiradera janya niṣiddha kare diẏechena.’","jahannamira jannatidera deke valave, ‘amaderake kichu pani dhele dao kimva allaha tomaderake ye riyak diyechena tattheke kichu dao.’ tara valave, ‘allaha e du’to kaphiradera janya nisiddha kare diyechena.’"
7,51,‘yārā tādera dvīnake khelā-tāmāśā vāniẏe niẏechila āra duniẏāra jīvana yāderake pratārita karechila.’ kājei ājakera dine tāderake āmi bhule yāva yebhāve tārā e dinera sākṣātke bhule giẏechila evaṃ āmāra āẏātasamūhake asvīkāra kare calechila.,‘yara tadera dvinake khela-tamasa vaniye niyechila ara duniyara jivana yaderake pratarita karechila.’ kajei ajakera dine taderake ami bhule yava yebhave tara e dinera saksatke bhule giyechila evam amara ayatasamuhake asvikara kare calechila.
7,52,āmi avaśyai tādera kāche eka kitāva ene diẏechilāma yā chila pūrṇa jñānera bhittite viśadabhāve vivṛta yā chila viśvāsī sampradāẏera janya saṭhika pathera diśārī o rahamata svarūpa.,ami avasyai tadera kache eka kitava ene diyechilama ya chila purna jnanera bhittite visadabhave vivrta ya chila visvasi sampradayera janya sathika pathera disari o rahamata svarupa.
7,53,"tārā ki tāra pariṇāmera apekṣā karache (kāphiraderake ye pariṇāmera vyāpāre e kitāva khavara diẏeche) yakhana tāra (khavara deẏā) pariṇāma ese yāve takhana pūrve yārā era kathā bhule giẏechila tārā valave, āmādera pratipālakera rasūlagaṇa to prakṛta satya niẏei esechila, ekhana kona supāriśakārī āche ki yārā āmādera janya supāriśa karave athavā āmāderake (pṛthivīte) phire yete deẏā have ki yāte āmarā ye ‘āmāla karachilāma tattheke bhinnatara ‘āmāla kari? tārā nijederake kṣatigrasta kare pheleche, āra tārā ye mithye racanā karata tāo tādera kācha theke udhāo haẏe geche.","tara ki tara parinamera apeksa karache (kaphiraderake ye parinamera vyapare e kitava khavara diyeche) yakhana tara (khavara deya) parinama ese yave takhana purve yara era katha bhule giyechila tara valave, amadera pratipalakera rasulagana to prakrta satya niyei esechila, ekhana kona suparisakari ache ki yara amadera janya suparisa karave athava amaderake (prthivite) phire yete deya have ki yate amara ye ‘amala karachilama tattheke bhinnatara ‘amala kariy tara nijederake ksatigrasta kare pheleche, ara tara ye mithye racana karata tao tadera kacha theke udhao haye geche."
7,54,"tomādera pratipālaka āllāha yini chaẏa dine ākāśamanḍalī o pṛthivī sṛṣṭi karechena, ataḥpara āraśe samunnata haẏechena. dinake tini rātera pardā diẏe ḍheke dena, tārā eke anyake drutagatite anusaraṇa kare evaṃ sūrya, candra, tārakārāji tā~rai ājñāvaha. jene rekha, sṛṣṭi tā~ra, hukumao (calave) tā~ra, varakatamaẏa āllāha viśvajagatera pratipālaka.","tomadera pratipalaka allaha yini chaya dine akasamandali o prthivi srsti karechena, atahpara arase samunnata hayechena. dinake tini ratera parda diye dheke dena, tara eke anyake drutagatite anusarana kare evam surya, candra, tarakaraji ta~rai ajnavaha. jene rekha, srsti ta~ra, hukumao (calave) ta~ra, varakatamaya allaha visvajagatera pratipalaka."
7,55,"tomarā tomādera pratipālakake vinaẏera saṅge evaṃ gopane āhavāna kara, tini sīmālaṅghanakārīderake pachanda karena nā.","tomara tomadera pratipalakake vinayera sange evam gopane ahavana kara, tini simalanghanakariderake pachanda karena na."
7,56,"śānti-śṛṅkhalā sthāpita haoẏāra para pṛthivīte viparyaẏa sṛṣṭi karo nā, āra tā~ke bhaẏa-bhīti o āśā-bharasā niẏe ḍākate thāka, āllāhara daẏā to (sava samaẏa) tādera nikaṭe āche yārā sat kāja kare.","santi-srnkhala sthapita haoyara para prthivite viparyaya srsti karo na, ara ta~ke bhaya-bhiti o asa-bharasa niye dakate thaka, allahara daya to (sava samaya) tadera nikate ache yara sat kaja kare."
7,57,"tini tā~ra rahamatera pūrve susaṃvādera ghoṣaka hiseve vāẏu preraṇa karena, ataḥpara yakhana tā meghera bhārī vojhā vahana kare, takhana āmi tāke mṛta bhūkhanḍera dike tār̤iẏe niẏe yāi, yāttheke āmi pāni varṣaṇa kari, ataḥpara tāttheke āmi sarvaprakāra phala utpanna kari. ebhāvei āmi mṛtake jīvita kari yāte tomarā śikṣā grahaṇa kara.","tini ta~ra rahamatera purve susamvadera ghosaka hiseve vayu prerana karena, atahpara yakhana ta meghera bhari vojha vahana kare, takhana ami take mrta bhukhandera dike tariye niye yai, yattheke ami pani varsana kari, atahpara tattheke ami sarvaprakara phala utpanna kari. ebhavei ami mrtake jivita kari yate tomara siksa grahana kara."
